Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Toppings Count,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Topping Density,Order Month,Payment Category,Estimated Duration (min),Delay (min),Is Delayed,Traffic Impact,Order Hour
ORD406,Pizza Hut,"Indianapolis, IN",03-12-2024 19:45,03-12-2024 20:25,40,XL,Stuffed Crust,5,7.5,High,Hut Points,TRUE,FALSE,0.666666667,December,Offline,18,22,TRUE,3,19
ORD407,Little Caesars,"San Francisco, CA",04-12-2024 18:00,04-12-2024 18:30,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,0.75,December,Online,9.6,20.4,FALSE,2,18
ORD408,Marco's Pizza,"Charlotte, NC",05-12-2024 20:15,05-12-2024 21:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,0.444444444,December,Offline,21.6,23.4,TRUE,3,20
ORD409,Domino's,"Detroit, MI",06-12-2024 18:00,06-12-2024 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,0.666666667,December,Online,7.2,12.8,FALSE,1,18
ORD410,Papa John's,"El Paso, TX",07-12-2024 19:15,07-12-2024 19:45,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,TRUE,0.666666667,December,Online,14.4,15.6,FALSE,2,19
ORD411,Pizza Hut,"Memphis, TN",08-12-2024 20:30,08-12-2024 21:10,40,XL,Cheese Burst,5,8,High,Hut Points,TRUE,TRUE,0.625,December,Offline,19.2,20.8,TRUE,3,20
ORD412,Little Caesars,"Baltimore, MD",09-12-2024 18:45,09-12-2024 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.4,December,Offline,6,14,FALSE,1,18
ORD413,Marco's Pizza,"Boston, MA",10-12-2024 19:00,10-12-2024 19:50,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,0.4,December,Online,24,26,TRUE,3,19
ORD414,Domino's,"New York, NY",11-12-2024 18:00,11-12-2024 18:20,20,Medium,Veg,2,3,Low,Domino's Cash,TRUE,FALSE,0.666666667,December,Offline,7.2,12.8,FALSE,1,18
ORD415,Domino's,"Miami, FL",12-12-2024 20:00,12-12-2024 20:20,20,Medium,Thin Crust,2,3,Low,Card,TRUE,FALSE,0.666666667,December,Online,7.2,12.8,FALSE,1,20
ORD416,Papa John's,"Chicago, IL",13-12-2024 19:15,13-12-2024 19:45,30,Large,Deep Dish,4,6,Medium,UPI,TRUE,FALSE,0.666666667,December,Online,14.4,15.6,FALSE,2,19
ORD417,Pizza Hut,"Los Angeles, CA",14-12-2024 20:30,14-12-2024 21:10,40,XL,Cheese Burst,5,8,High,Hut Points,TRUE,TRUE,0.625,December,Offline,19.2,20.8,TRUE,3,20
ORD418,Little Caesars,"Houston, TX",15-12-2024 18:45,15-12-2024 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.4,December,Offline,6,14,FALSE,1,18
ORD419,Marco's Pizza,"Phoenix, AZ",16-12-2024 19:00,16-12-2024 19:50,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,0.4,December,Online,24,26,TRUE,3,19
ORD420,Domino's,"Miami, FL",17-12-2024 20:00,17-12-2024 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,December,Online,13.2,21.8,TRUE,2,20
ORD421,Papa John's,"Denver, CO",18-12-2024 18:30,18-12-2024 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,1,December,Online,4.8,15.2,FALSE,1,18
ORD422,Pizza Hut,"Boston, MA",19-12-2024 19:45,19-12-2024 20:25,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,December,Online,18,22,TRUE,3,19
ORD423,Little Caesars,"Dallas, TX",20-12-2024 18:00,20-12-2024 18:30,30,Medium,Non-Veg,3,4,Medium,Card,TRUE,FALSE,0.75,December,Online,9.6,20.4,FALSE,2,18
ORD424,Marco's Pizza,"Seattle, WA",21-12-2024 20:15,21-12-2024 21:00,45,Large,Veg,4,9,High,Wallet,TRUE,TRUE,0.444444444,December,Online,21.6,23.4,TRUE,3,20
ORD425,Domino's,"Miami, FL",12-12-2024 20:00,12-12-2024 20:20,20,Medium,Thin Crust,2,3,Low,Card,TRUE,FALSE,0.666666667,December,Online,7.2,12.8,FALSE,1,20
ORD426,Papa John's,"Chicago, IL",13-12-2024 19:15,13-12-2024 19:45,30,Large,Deep Dish,4,6,Medium,UPI,TRUE,FALSE,0.666666667,December,Online,14.4,15.6,FALSE,2,19
ORD427,Pizza Hut,"Los Angeles, CA",14-12-2024 20:30,14-12-2024 21:10,40,XL,Cheese Burst,5,8,High,Hut Points,TRUE,TRUE,0.625,December,Offline,19.2,20.8,TRUE,3,20
ORD428,Little Caesars,"Houston, TX",15-12-2024 18:45,15-12-2024 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.4,December,Offline,6,14,FALSE,1,18
ORD429,Marco's Pizza,"Phoenix, AZ",16-12-2024 19:00,16-12-2024 19:50,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,0.4,December,Online,24,26,TRUE,3,19
ORD430,Domino's,"Miami, FL",17-12-2024 20:00,17-12-2024 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,December,Online,13.2,21.8,TRUE,2,20
ORD431,Papa John's,"Denver, CO",18-12-2024 18:30,18-12-2024 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,1,December,Online,4.8,15.2,FALSE,1,18
ORD432,Pizza Hut,"Boston, MA",19-12-2024 19:45,19-12-2024 20:25,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,December,Online,18,22,TRUE,3,19
ORD433,Little Caesars,"Dallas, TX",20-12-2024 18:00,20-12-2024 18:30,30,Medium,Non-Veg,3,4,Medium,Card,TRUE,FALSE,0.75,December,Online,9.6,20.4,FALSE,2,18
ORD434,Marco's Pizza,"Seattle, WA",21-12-2024 20:15,21-12-2024 21:00,45,Large,Veg,4,9,High,Wallet,TRUE,TRUE,0.444444444,December,Online,21.6,23.4,TRUE,3,20
ORD435,Domino's,"San Jose, CA",22-12-2024 18:00,22-12-2024 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,TRUE,0.666666667,December,Online,7.2,12.8,FALSE,1,18
ORD436,Papa John's,"Austin, TX",23-12-2024 19:15,23-12-2024 19:45,30,Large,Non-Veg,4,6,Medium,Cash,TRUE,FALSE,0.666666667,December,Offline,14.4,15.6,FALSE,2,19
ORD437,Pizza Hut,"San Diego, CA",24-12-2024 20:30,24-12-2024 21:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,0.625,December,Online,19.2,20.8,TRUE,3,20
ORD438,Little Caesars,"Jacksonville, FL",25-12-2024 18:45,25-12-2024 19:05,20,Small,Vegan,1,2.5,Low,Wallet,TRUE,FALSE,0.4,December,Online,6,14,FALSE,1,18
ORD439,Marco's Pizza,"Fort Worth, TX",26-12-2024 19:00,26-12-2024 19:50,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,0.4,December,Online,24,26,TRUE,3,19
ORD440,Domino's,"Columbus, OH",27-12-2024 20:00,27-12-2024 20:35,35,Medium,Veg,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,December,Online,13.2,21.8,TRUE,2,20
ORD441,Papa John's,"Charlotte, NC",28-12-2024 18:30,28-12-2024 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,TRUE,1,December,Online,4.8,15.2,FALSE,1,18
ORD442,Pizza Hut,"Indianapolis, IN",29-12-2024 19:45,29-12-2024 20:25,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,TRUE,0.666666667,December,Online,18,22,TRUE,3,19
ORD443,Little Caesars,"San Francisco, CA",30-12-2024 18:00,30-12-2024 18:30,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,0.75,December,Online,9.6,20.4,FALSE,2,18
ORD444,Marco's Pizza,"Charlotte, NC",31-12-2024 20:15,31-12-2024 21:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,0.444444444,December,Offline,21.6,23.4,TRUE,3,20
ORD445,Domino's,"Detroit, MI",01-01-2025 18:00,01-01-2025 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,0.666666667,January,Online,7.2,12.8,FALSE,1,18
ORD446,Papa John's,"El Paso, TX",02-01-2025 19:15,02-01-2025 19:45,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,0.666666667,January,Online,14.4,15.6,FALSE,2,19
ORD447,Pizza Hut,"Memphis, TN",03-01-2025 20:30,03-01-2025 21:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,0.625,January,Online,19.2,20.8,TRUE,3,20
ORD448,Little Caesars,"Baltimore, MD",04-01-2025 18:45,04-01-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.4,January,Offline,6,14,FALSE,1,18
ORD449,Marco's Pizza,"Boston, MA",05-01-2025 19:00,05-01-2025 19:50,50,Large,Non-Veg,4,10,High,Card,TRUE,TRUE,0.4,January,Online,24,26,TRUE,3,19
ORD450,Domino's,"New York, NY",06-01-2025 18:00,06-01-2025 18:20,20,Medium,Veg,2,3,Low,Domino's Cash,TRUE,FALSE,0.666666667,January,Offline,7.2,12.8,FALSE,1,18
ORD451,Papa John's,"Chicago, IL",07-01-2025 19:15,07-01-2025 19:45,30,Large,Deep Dish,4,6,Medium,UPI,TRUE,FALSE,0.666666667,January,Online,14.4,15.6,FALSE,2,19
ORD452,Pizza Hut,"Los Angeles, CA",08-01-2025 20:30,08-01-2025 21:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,0.625,January,Online,19.2,20.8,TRUE,3,20
ORD453,Little Caesars,"Houston, TX",09-01-2025 18:00,09-01-2025 18:30,30,Medium,Thai Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,January,Online,12,18,FALSE,2,18
ORD454,Marco's Pizza,"Atlanta, GA",10-01-2025 19:15,10-01-2025 19:50,35,Large,Sicilian,4,6.5,High,UPI,TRUE,FALSE,0.615384615,January,Online,15.6,19.4,TRUE,3,19
ORD455,Domino's,"Orlando, FL",11-01-2025 20:30,11-01-2025 21:10,40,XL,Cheese Burst,5,8,High,Wallet,TRUE,TRUE,0.625,January,Online,19.2,20.8,TRUE,3,20
ORD456,Papa John's,"Austin, TX",12-01-2025 18:45,12-01-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.4,January,Offline,6,14,FALSE,1,18
ORD457,Pizza Hut,"Seattle, WA",13-01-2025 19:00,13-01-2025 19:50,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,0.4,January,Online,24,26,TRUE,3,19
ORD458,Domino's,"Miami, FL",14-01-2025 20:00,14-01-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Domino's Cash,TRUE,FALSE,0.545454545,January,Offline,13.2,21.8,TRUE,2,20
ORD459,Papa John's,"Denver, CO",15-01-2025 18:30,15-01-2025 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,1,January,Online,4.8,15.2,FALSE,1,18
ORD460,Pizza Hut,"Boston, MA",16-01-2025 19:45,16-01-2025 20:25,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,January,Online,18,22,TRUE,3,19
ORD461,Domino's,"New York, NY",17-01-2025 18:00,17-01-2025 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,0.666666667,January,Online,7.2,12.8,FALSE,1,18
ORD462,Papa John's,"Chicago, IL",18-01-2025 19:15,18-01-2025 19:45,30,Large,Deep Dish,4,6,Medium,UPI,TRUE,TRUE,0.666666667,January,Online,14.4,15.6,FALSE,2,19
ORD463,Little Caesars,"Los Angeles, CA",19-01-2025 20:30,19-01-2025 21:10,40,XL,Cheese Burst,5,8,High,Wallet,TRUE,TRUE,0.625,January,Online,19.2,20.8,TRUE,3,20
ORD464,Marco's Pizza,"Houston, TX",20-01-2025 18:45,20-01-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.4,January,Offline,6,14,FALSE,1,18
ORD465,Domino's,"Phoenix, AZ",21-01-2025 19:00,21-01-2025 19:50,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,0.4,January,Online,24,26,TRUE,3,19
ORD466,Papa John's,"Philadelphia, PA",22-01-2025 20:00,22-01-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,January,Online,13.2,21.8,TRUE,2,20
ORD467,Pizza Hut,"San Antonio, TX",23-01-2025 18:30,23-01-2025 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,1,January,Online,4.8,15.2,FALSE,1,18
ORD468,Little Caesars,"San Diego, CA",24-01-2025 19:45,24-01-2025 20:25,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,January,Online,18,22,TRUE,3,19
ORD469,Marco's Pizza,"Dallas, TX",25-01-2025 18:00,25-01-2025 18:30,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,TRUE,0.75,January,Online,9.6,20.4,FALSE,2,18
ORD470,Domino's,"San Jose, CA",26-01-2025 20:15,26-01-2025 21:00,45,Large,Veg,4,9,High,Cash,TRUE,TRUE,0.444444444,January,Offline,21.6,23.4,TRUE,3,20
ORD471,Papa John's,"Austin, TX",27-01-2025 18:00,27-01-2025 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,0.666666667,January,Online,7.2,12.8,FALSE,1,18
ORD472,Pizza Hut,"Jacksonville, FL",28-01-2025 19:15,28-01-2025 19:45,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,0.666666667,January,Online,14.4,15.6,FALSE,2,19
ORD473,Little Caesars,"Fort Worth, TX",29-01-2025 20:30,29-01-2025 21:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,0.625,January,Online,19.2,20.8,TRUE,3,20
ORD474,Marco's Pizza,"Columbus, OH",30-01-2025 18:45,30-01-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.4,January,Offline,6,14,FALSE,1,18
ORD475,Domino's,"Charlotte, NC",31-01-2025 19:00,31-01-2025 19:50,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,0.4,January,Online,24,26,TRUE,3,19
ORD476,Papa John's,"San Francisco, CA",01-02-2025 20:00,01-02-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,TRUE,0.545454545,February,Online,13.2,21.8,TRUE,2,20
ORD477,Pizza Hut,"Indianapolis, IN",02-02-2025 18:30,02-02-2025 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,TRUE,1,February,Online,4.8,15.2,FALSE,1,18
ORD478,Little Caesars,"Seattle, WA",03-02-2025 19:45,03-02-2025 20:25,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,February,Online,18,22,TRUE,3,19
ORD479,Marco's Pizza,"Denver, CO",04-02-2025 18:00,04-02-2025 18:30,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,0.75,February,Online,9.6,20.4,FALSE,2,18
ORD480,Domino's,"Washington, DC",05-02-2025 20:15,05-02-2025 21:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,0.444444444,February,Offline,21.6,23.4,TRUE,3,20
ORD481,Papa John's,"Boston, MA",06-02-2025 18:00,06-02-2025 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,0.666666667,February,Online,7.2,12.8,FALSE,1,18
ORD482,Pizza Hut,"Nashville, TN",07-02-2025 19:15,07-02-2025 19:45,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,0.666666667,February,Online,14.4,15.6,FALSE,2,19
ORD483,Little Caesars,"Baltimore, MD",08-02-2025 20:30,08-02-2025 21:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,TRUE,0.625,February,Online,19.2,20.8,TRUE,3,20
ORD484,Marco's Pizza,"Louisville, KY",09-02-2025 18:45,09-02-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.4,February,Offline,6,14,FALSE,1,18
ORD485,Domino's,"Milwaukee, WI",10-02-2025 19:00,10-02-2025 19:50,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,0.4,February,Online,24,26,TRUE,3,19
ORD486,Papa John's,"Albuquerque, NM",11-02-2025 20:00,11-02-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,February,Online,13.2,21.8,TRUE,2,20
ORD487,Pizza Hut,"Tucson, AZ",12-02-2025 18:30,12-02-2025 18:50,20,Small,Vegan,2,2,Low,Wallet,TRUE,FALSE,1,February,Online,4.8,15.2,FALSE,1,18
ORD488,Little Caesars,"Fresno, CA",13-02-2025 19:45,13-02-2025 20:25,40,XL,Cheese Burst,5,7.5,High,Card,TRUE,FALSE,0.666666667,February,Online,18,22,TRUE,3,19
ORD489,Marco's Pizza,"Sacramento, CA",14-02-2025 18:00,14-02-2025 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,0.666666667,February,Online,7.2,12.8,FALSE,1,18
ORD490,Domino's,"Kansas City, MO",15-02-2025 19:15,15-02-2025 19:45,30,Large,Deep Dish,4,6,Medium,UPI,TRUE,TRUE,0.666666667,February,Online,14.4,15.6,FALSE,2,19
ORD491,Papa John's,"Long Beach, CA",16-02-2025 20:30,16-02-2025 21:10,40,XL,Cheese Burst,5,8,High,Wallet,TRUE,TRUE,0.625,February,Online,19.2,20.8,TRUE,3,20
ORD492,Pizza Hut,"Mesa, AZ",17-02-2025 18:45,17-02-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.4,February,Offline,6,14,FALSE,1,18
ORD493,Domino's,"Atlanta, GA",18-02-2025 19:00,18-02-2025 19:50,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,0.4,February,Online,24,26,TRUE,3,19
ORD494,Papa John's,"Omaha, NE",19-02-2025 20:00,19-02-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,February,Online,13.2,21.8,TRUE,2,20
ORD495,Pizza Hut,"Raleigh, NC",20-02-2025 18:30,20-02-2025 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,1,February,Online,4.8,15.2,FALSE,1,18
ORD496,Little Caesars,"Miami, FL",21-02-2025 19:45,21-02-2025 20:25,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,February,Online,18,22,TRUE,3,19
ORD497,Marco's Pizza,"Tulsa, OK",22-02-2025 18:00,22-02-2025 18:30,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,TRUE,0.75,February,Online,9.6,20.4,FALSE,2,18
ORD498,Domino's,"Minneapolis, MN",23-02-2025 20:15,23-02-2025 21:00,45,Large,Veg,4,9,High,Cash,TRUE,TRUE,0.444444444,February,Offline,21.6,23.4,TRUE,3,20
ORD499,Papa John's,"Arlington, TX",24-02-2025 18:00,24-02-2025 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,0.666666667,February,Online,7.2,12.8,FALSE,1,18
ORD500,Pizza Hut,"New Orleans, LA",25-02-2025 19:15,25-02-2025 19:45,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,0.666666667,February,Online,14.4,15.6,FALSE,2,19
ORD501,Little Caesars,"Wichita, KS",26-02-2025 20:30,26-02-2025 21:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,0.625,February,Online,19.2,20.8,TRUE,3,20
ORD502,Marco's Pizza,"Cleveland, OH",27-02-2025 18:45,27-02-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.4,February,Offline,6,14,FALSE,1,18
ORD503,Domino's,"Tampa, FL",28-02-2025 19:00,28-02-2025 19:50,50,Large,Non-Veg,4,10,High,Domino's Cash,TRUE,FALSE,0.4,February,Offline,24,26,TRUE,3,19
ORD504,Papa John's,"Bakersfield, CA",01-03-2025 20:00,01-03-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,TRUE,0.545454545,March,Online,13.2,21.8,TRUE,2,20
ORD505,Pizza Hut,"Aurora, CO",02-03-2025 18:30,02-03-2025 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,TRUE,1,March,Online,4.8,15.2,FALSE,1,18
ORD506,Little Caesars,"Anaheim, CA",03-03-2025 19:45,03-03-2025 20:25,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,March,Online,18,22,TRUE,3,19
ORD507,Marco's Pizza,"Honolulu, HI",04-03-2025 18:00,04-03-2025 18:30,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,0.75,March,Online,9.6,20.4,FALSE,2,18
ORD508,Domino's,"Lexington, KY",05-03-2025 20:15,05-03-2025 21:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,0.444444444,March,Offline,21.6,23.4,TRUE,3,20
ORD509,Papa John's,"Stockton, CA",06-03-2025 18:00,06-03-2025 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,0.666666667,March,Online,7.2,12.8,FALSE,1,18
ORD510,Pizza Hut,"Corpus Christi, TX",07-03-2025 19:15,07-03-2025 19:45,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,0.666666667,March,Online,14.4,15.6,FALSE,2,19
ORD511,Little Caesars,"Henderson, NV",08-03-2025 20:30,08-03-2025 21:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,TRUE,0.625,March,Online,19.2,20.8,TRUE,3,20
ORD512,Marco's Pizza,"Riverside, CA",09-03-2025 18:45,09-03-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.4,March,Offline,6,14,FALSE,1,18
ORD513,Domino's,"Newark, NJ",10-03-2025 19:00,10-03-2025 19:50,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,0.4,March,Online,24,26,TRUE,3,19
ORD514,Papa John's,"St. Paul, MN",11-03-2025 20:00,11-03-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,March,Online,13.2,21.8,TRUE,2,20
ORD515,Pizza Hut,"Plano, TX",12-03-2025 18:30,12-03-2025 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,1,March,Online,4.8,15.2,FALSE,1,18
ORD516,Little Caesars,"Lincoln, NE",13-03-2025 19:45,13-03-2025 20:25,40,XL,Cheese Burst,5,7.5,High,Card,TRUE,FALSE,0.666666667,March,Online,18,22,TRUE,3,19
ORD517,Marco's Pizza,"Boise, ID",14-03-2025 18:00,14-03-2025 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,0.666666667,March,Online,7.2,12.8,FALSE,1,18
ORD518,Domino's,"Reno, NV",15-03-2025 19:15,15-03-2025 19:45,30,Large,Deep Dish,4,6,Medium,UPI,TRUE,TRUE,0.666666667,March,Online,14.4,15.6,FALSE,2,19
ORD519,Papa John's,"Scottsdale, AZ",16-03-2025 20:30,16-03-2025 21:10,40,XL,Cheese Burst,5,8,High,Wallet,TRUE,TRUE,0.625,March,Online,19.2,20.8,TRUE,3,20
ORD520,Pizza Hut,"Irving, TX",17-03-2025 18:45,17-03-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.4,March,Offline,6,14,FALSE,1,18
ORD521,Domino's,"Orlando, FL",18-03-2025 19:00,18-03-2025 19:50,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,0.4,March,Online,24,26,TRUE,3,19
ORD522,Papa John's,"Madison, WI",19-03-2025 20:00,19-03-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,March,Online,13.2,21.8,TRUE,2,20
ORD523,Pizza Hut,"Lubbock, TX",20-03-2025 18:30,20-03-2025 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,1,March,Online,4.8,15.2,FALSE,1,18
ORD524,Little Caesars,"Chandler, AZ",21-03-2025 19:45,21-03-2025 20:25,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,March,Online,18,22,TRUE,3,19
ORD525,Marco's Pizza,"Garland, TX",22-03-2025 18:00,22-03-2025 18:30,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,TRUE,0.75,March,Online,9.6,20.4,FALSE,2,18
ORD526,Domino's,"Glendale, AZ",23-03-2025 20:15,23-03-2025 21:00,45,Large,Veg,4,9,High,Cash,TRUE,TRUE,0.444444444,March,Offline,21.6,23.4,TRUE,3,20
ORD527,Papa John's,"Akron, OH",24-03-2025 18:00,24-03-2025 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,0.666666667,March,Online,7.2,12.8,FALSE,1,18
ORD528,Pizza Hut,"Baton Rouge, LA",25-03-2025 19:15,25-03-2025 19:45,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,0.666666667,March,Online,14.4,15.6,FALSE,2,19
ORD529,Little Caesars,"Durham, NC",26-03-2025 20:30,26-03-2025 21:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,0.625,March,Online,19.2,20.8,TRUE,3,20
ORD530,Marco's Pizza,"Chula Vista, CA",27-03-2025 18:45,27-03-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.4,March,Offline,6,14,FALSE,1,18
ORD531,Domino's,"Fort Wayne, IN",28-03-2025 19:00,28-03-2025 19:50,50,Large,Non-Veg,4,10,High,Domino's Cash,TRUE,FALSE,0.4,March,Offline,24,26,TRUE,3,19
ORD532,Papa John's,"St. Petersburg, FL",29-03-2025 20:00,29-03-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,TRUE,0.545454545,March,Online,13.2,21.8,TRUE,2,20
ORD533,Pizza Hut,"Jersey City, NJ",30-03-2025 18:30,30-03-2025 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,TRUE,1,March,Online,4.8,15.2,FALSE,1,18
ORD534,Little Caesars,"St. Louis, MO",31-03-2025 19:45,31-03-2025 20:25,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,March,Online,18,22,TRUE,3,19
ORD535,Marco's Pizza,"Norfolk, VA",01-04-2025 18:00,01-04-2025 18:30,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,0.75,April,Online,9.6,20.4,FALSE,2,18
ORD536,Domino's,"Laredo, TX",02-04-2025 20:15,02-04-2025 21:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,0.444444444,April,Offline,21.6,23.4,TRUE,3,20
ORD537,Papa John's,"Chandler, AZ",03-04-2025 18:00,03-04-2025 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,0.666666667,April,Online,7.2,12.8,FALSE,1,18
ORD538,Pizza Hut,"Lubbock, TX",04-04-2025 19:15,04-04-2025 19:45,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,0.666666667,April,Online,14.4,15.6,FALSE,2,19
ORD539,Little Caesars,"Garland, TX",05-04-2025 20:30,05-04-2025 21:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,TRUE,0.625,April,Online,19.2,20.8,TRUE,3,20
ORD540,Marco's Pizza,"Glendale, AZ",06-04-2025 18:45,06-04-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.4,April,Offline,6,14,FALSE,1,18
